id,occupancy_rate_reviews,occupancy_rate_calendar,is_review_recent_z_score,Predicted Discrepency,Calendar Weight,Review Weight,Occupancy Rate Final,Occupancy Confidence
10202835,0.150237641,0,27.213141684,0.1625434283,0.8374565717,0,0,0.8374565717
10204682,0.2048437445,0.5813315031,1.2142915811,0.3373369983,0.6626630017,0.8928542094,0.3652305962,1.5555172112
10205011,0.1687269117,0,3.335687885,0.1625434283,0.8374565717,0,0,0.8374565717
10205130,0.2315823126,-0.333333333,0.5486652977,0.6804235176,0.3195764824,1,0.1754974537,1.3195764824
10206990,0.5154750078,1,0.1629568789,0.6896398533,0.3103601467,1,0.6302352499,1.3103601467
10207267,0.5003738931,1,0.236550308,0.6664458414,0.3335541586,1,0.6253424702,1.3335541586
10207451,0.1107733945,-0.8,1.5415195072,1.1091038838,0,0.7292402464,0.1107733945,0.7292402464
10207629,0.5041491718,1,0.2178234086,0.6671495281,0.3328504719,1,0.6279771522,1.3328504719
10207847,,1,999,0.712967039,0.287032961,0,1,0.287032961
10208954,0.127686643,0,8.7641889117,0.1625434283,0.8374565717,0,0,0.8374565717
10209278,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10209973,0.1115787872,0,0.1892402464,0.3137784253,0.6862215747,1,0.0661708929,1.6862215747
10210556,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10211452,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10212685,0.4248765815,0.9787234043,3.0754825462,0.641254524,0.358745476,0,0.9787234043,0.358745476
10212862,0.2211752397,0,2.0632443532,0.1625434283,0.8374565717,0.4683778234,0.0793313285,1.3058343952
10222008,0.0986925026,0,0.9849691992,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10224557,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10224832,0.1107733945,-0.466666667,2.6362217659,0.7716129212,0.2283870788,0.181889117,0.0491095392,0.4102761959
10224998,0.1003032882,0,0.2575770021,0.3132784852,0.6867215148,1,0.0594664189,1.6867215148
10225915,1.0158489009,-1,5.8322792608,1.24148716,0,0,,0
10226511,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10228901,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10229075,0.1003032882,0,1.8779466119,0.1625434283,0.8374565717,0.561026694,0.0402384666,1.3984832658
10229444,0.1236596791,-1,0.4553593429,1.238355095,0,1,0.1236596791,1
10230403,0.1180219295,-0.8,0.3502258727,1.0806946035,0,1,0.1180219295,1
10230429,0.472394756,-1,6.7364271047,1.2646909944,0,0,,0
10231294,0.1566807833,1,5.0326078029,0.6588887012,0.3411112988,0,1,0.3411112988
10231620,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10232344,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10233048,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10233244,0.1260758574,0,1.9751950719,0.321923159,0.678076841,0.5124024641,0.0542651852,1.190479305
10233563,,0,999,0.3199675482,0.6800324518,0,0,0.6800324518
10233905,0.953407336,0,17.650595483,0.1625434283,0.8374565717,0,0,0.8374565717
10234090,0.0986925026,0,0.9862833676,0.3199675482,0.6800324518,1,0.0587444026,1.6800324518
10234232,0.1067464305,0,4.872936345,0.1625434283,0.8374565717,0,0,0.8374565717
10234437,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10241876,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10242095,0.1518484266,0,3.3511293634,0.1625434283,0.8374565717,0,0,0.8374565717
10243039,0.5154750078,1,1.151211499,0.6664458414,0.3335541586,0.9243942505,0.6439503292,1.2579484092
10243895,0.2646034169,-0.022222222,2.7334702259,0.3784234775,0.6215765225,0.1332648871,0.0467149046,0.7548414096
10244876,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10246056,0.2976245211,0.8077327843,4.0085420945,0.4721617405,0.5278382595,0,0.8077327843,0.5278382595
10246479,1.2554296313,1,13.651581109,0.6740543906,0.3259456094,0,1,0.3259456094
10246816,0.1895787769,0,0.9823408624,0.1625434283,0.8374565717,1,0.103174562,1.8374565717
10247766,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10247799,0.101108681,0,1.8694045175,0.1625434283,0.8374565717,0.5652977413,0.0407459157,1.402754313
10249075,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10250433,0.1088258231,0,1.1807802875,0.1625434283,0.8374565717,0.9096098563,0.0566601474,1.747066428
10251082,0.4425952229,1,2.3960574949,0.6481480051,0.3518519949,0.3019712526,0.7425600583,0.6538232475
10251768,0.1043302522,0,3.6044353183,0.1625434283,0.8374565717,0,0,0.8374565717
10252921,0.2815166654,0.7333333333,0.9028336756,0.4102544063,0.5897455937,1,0.4491264327,1.5897455937
10253377,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10253769,0.2782950942,0,4.7310061602,0.1625434283,0.8374565717,0,0,0.8374565717
10257476,0.1760102102,0.9787234043,1.384476386,0.6685111017,0.3314888983,0.807761807,0.4095764579,1.1392507053
10262473,0.1599023545,1,5.4071457906,0.7208788913,0.2791211087,0,1,0.2791211087
10265988,0.1027194666,0,2.8494455852,0.1625434283,0.8374565717,0.0752772074,0.0084717305,0.9127337791
10267034,0.1115787872,-1,0.7214784394,1.2668846044,0,1,0.1115787872,1
10267242,0.1454052843,-1,3.1342915811,1.2668846044,0,0,,0
10267693,0.1246819936,-0.559780371,0.2690759754,0.8631388844,0.1368611156,1,0.1096721419,1.1368611156
10268073,4.0331933741,1,2.2465708419,0.6971995547,0.3028004453,0.3767145791,2.6815642394,0.6795150244
10268663,0.4777222209,0,0.973798768,0.3199675482,0.6800324518,1,0.2843529721,1.6800324518
10268712,0.1534592122,0,25.964681725,0.1625434283,0.8374565717,0,0,0.8374565717
10268868,0.1051356449,0,3.3675564682,0.1592297526,0.8407702474,0,0,0.8407702474
10270377,0.1003032882,0,1.9659958932,0.1625434283,0.8374565717,0.5170020534,0.0382861499,1.3544586251
10270687,0.3733314432,1,1.3522792608,0.6533694839,0.3466305161,0.8238603696,0.5589137898,1.1704908857
10271071,0.2219175991,1,7.7404517454,0.6639640901,0.3360359099,0,1,0.3360359099
10271753,0.3177593408,0.3333333333,6.03137577,0.1709078567,0.8290921433,0,0.3333333333,0.8290921433
10272718,0.0986925026,0,0.9724845996,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10273251,0.2621872385,0.9777777778,2.7613963039,0.6278501562,0.3721498438,0.119301848,0.8040653352,0.4914516918
10276934,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10277010,0.1059410377,0,4.5825051335,0.1625434283,0.8374565717,0,0,0.8374565717
10279086,0.3185647336,0.3333333333,3.794661191,0.1651430303,0.8348569697,0,0.3333333333,0.8348569697
10280162,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10280345,0.3354779821,-0.711111111,1.6532238193,0.9945105517,0.0054894483,0.6733880903,0.3327652852,0.6788775386
10280355,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10280439,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10280549,0.3652775153,-1,1.0940451745,1.2314987581,0,0.9529774127,0.3652775153,0.9529774127
10281054,0.1872857093,0,4.8203696099,0.1625434283,0.8374565717,0,0,0.8374565717
10282307,0.2839328438,0,1.4482135524,0.3284185207,0.6715814793,0.7758932238,0.1521971811,1.4474747031
10283008,0.116411144,0,2.0895277207,0.1625434283,0.8374565717,0.4552361396,0.0409954812,1.2926927114
10283574,0.5046104675,0.3333333333,1.4961806982,0.1546962794,0.8453037206,0.7519096509,0.4139643451,1.5972133715
10289124,0.2839328438,-0.333333333,0.5335523614,0.6413201041,0.3586798959,1,0.2089769964,1.3586798959
10291127,0.4928233357,0,1.1334702259,0.3199675482,0.6800324518,0.9332648871,0.2850898614,1.6132973388
10293298,0.1196327151,-0.133333333,2.1250102669,0.3083100416,0.6916899584,0.4374948665,0.0463508697,1.129184825
10297582,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10298783,0.4264873671,0.6900022878,4.1655852156,0.4703315745,0.5296684255,0,0.6900022878,0.5296684255
10301359,0.1534592122,0,13.936755647,0.1625434283,0.8374565717,0,0,0.8374565717
10307009,0.1059410377,0,0.9721560575,0.3199675482,0.6800324518,1,0.0630589234,1.6800324518
10308738,0.2670195952,-0.133333333,0.2079671458,0.319050613,0.680949387,1,0.1588504671,1.680949387
10310874,0.1590969617,0,4.9330595483,0.1625434283,0.8374565717,0,0,0.8374565717
10316551,0.4103795114,0.2,2.3004517454,0.19735351,0.80264649,0.3497741273,0.2638528233,1.1524206173
10318675,0.0986925026,0,0.9383162218,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10319419,0.1027194666,0,2.8954414784,0.1625434283,0.8374565717,0.0522792608,0.0060356092,0.8897358325
10319494,0.218696028,-0.311111111,8.1360164271,0.6595902379,0.3404097621,0,0,0.3404097621
10319699,0.2775527348,0,0.4862422998,0.1625434283,0.8374565717,1,0.1510526774,1.8374565717
10321100,0.2041989578,-0.8,17.740616016,1.0817583797,0,0,,0
10322621,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10329264,0.2501063467,0,2.4969199179,0.3104040521,0.6895959479,0.2515400411,0.0668466209,0.941135989
10332161,0.101108681,0,2.0878850103,0.1625434283,0.8374565717,0.4560574949,0.035648141,1.2935140666
10332393,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10334395,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10336440,0.1421837132,0.5333333333,1.1958932238,0.248466074,0.751533926,0.9020533881,0.3199561278,1.653587314
10338696,0.116411144,-0.466666667,0.5204106776,0.6801808151,0.3198191849,1,0.0882023426,1.3198191849
10338839,0.1518484266,1,2.7255852156,0.6770830398,0.3229169602,0.1372073922,0.7470843154,0.4601243524
10339291,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10339835,0.4670156335,1,0.7885010267,0.6749770856,0.3250229144,1,0.5977546043,1.3250229144
10340695,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10340705,0.1711778535,0,1.2090349076,0.3199675482,0.6800324518,0.8954825462,0.0972931266,1.575514998
10340745,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10340849,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10340994,0.0986925026,0,0.970513347,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10341003,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10341262,0.5230255652,1,3.3176180698,0.6639640901,0.3360359099,0,1,0.3360359099
10343542,0.1067464305,0,1.9239425051,0.1625434283,0.8374565717,0.5380287474,0.0417544611,1.3754853192
10351249,0.4264873671,0.9555555556,1.3437371663,0.6269049274,0.3730950726,0.8281314168,0.5908133588,1.2012264894
10353094,0.1003032882,0,1.8871457906,0.1625434283,0.8374565717,0.5564271047,0.0400402625,1.3938836765
10354038,0.1172165368,0,7.1868583162,0.1625434283,0.8374565717,0,0,0.8374565717
10355146,0.2476901683,0,2.5189322382,0.3188527152,0.6811472848,0.2405338809,0.0646404415,0.9216811657
10355806,0.2158898495,0,0.8752361396,0.1625434283,0.8374565717,1,0.1174938515,1.8374565717
10356093,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10358093,0.1478214627,-1,1.3660780287,1.2411159347,0,0.8169609856,0.1478214627,0.8169609856
10358108,0.1590969617,-0.466666667,1.0372073922,0.7451907983,0.2548092017,0.9813963039,0.1263035713,1.2362055056
10359702,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10361885,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10362017,0.1260758574,1,9.5448049281,0.686824327,0.313175673,0,1,0.313175673
10365373,0.3113161985,0,3.6704722793,0.2888865765,0.7111134235,0,0,0.7111134235
10365516,0.3121215913,0.4213986121,1.4035318275,0.1523999048,0.8476000952,0.7982340862,0.3683989577,1.6458341814
10365991,0.1003032882,0,1.9357700205,0.1625434283,0.8374565717,0.5321149897,0.0389704961,1.3695715615
10367884,0.1244650718,0,10.377330595,0.1625434283,0.8374565717,0,0,0.8374565717
10368055,0.1003032882,0,1.6781930185,0.1625434283,0.8374565717,0.6609034908,0.0442422319,1.4983600625
10368714,0.3515858379,-0.533333333,4.6718685832,0.7701061474,0.2298938526,0,0,0.2298938526
10369038,0.3290348398,-0.666666667,1.3246817248,0.962437784,0.037562216,0.8376591376,0.3149135234,0.8752213536
10369047,0.2646034169,-0.466666667,8.2687474333,0.7714821353,0.2285178647,0,0,0.2285178647
10371643,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10377405,0.1051356449,0,4.0180698152,0.1625434283,0.8374565717,0,0,0.8374565717
10377445,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10381948,0.1220488935,0,10.877371663,0.1625434283,0.8374565717,0,0,0.8374565717
10382430,0.0986925026,0,0.9678850103,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10383284,0.101108681,0.684740334,0.9823408624,0.5235253172,0.4764746828,1,0.2894530597,1.4764746828
10383291,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10385262,0.5494525161,1,1.5770020534,0.6948057225,0.3051942775,0.7114989733,0.6846993211,1.0166932508
10386341,0.4828648622,0.6453900709,1.4163449692,0.3411067416,0.6588932584,0.7918275154,0.5566811102,1.4507207738
10386831,0.0986925026,0,0.9764271047,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10386936,6.5012753824,0,9.4107597536,0.3199675482,0.6800324518,0,0,0.6800324518
10387839,0.1051356449,0,4.323613963,0.1625434283,0.8374565717,0,0,0.8374565717
10388512,0.3330618038,0,43.029486653,0.1625434283,0.8374565717,0,0,0.8374565717
10390252,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10390256,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10390481,0.1003032882,0,1.9436550308,0.1625434283,0.8374565717,0.5281724846,0.0387934313,1.3656290563
10390902,0.0986925026,0,0.9330595483,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10393619,0.1099680017,0,7.2489527721,0.1625434283,0.8374565717,0,0,0.8374565717
10401534,0.0986925026,0,0.9402874743,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10403070,0.1115787872,0,5.2395893224,0.1625434283,0.8374565717,0,0,0.8374565717
10403199,,0,999,0.3199675482,0.6800324518,0,0,0.6800324518
10403231,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10403667,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10403922,0.267824988,0,1.2537166324,0.3199675482,0.6800324518,0.8731416838,0.1505621009,1.5531741356
10405711,0.0986925026,0,0.9317453799,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10407271,0.1252704646,0,1.9088295688,0.1791459465,0.8208540535,0.5455852156,0.0500173809,1.3664392691
10407723,0.3097054129,0,25.066447639,0.1625434283,0.8374565717,0,0,0.8374565717
10409669,0.2636901174,0,1.1696098563,0.2825022986,0.7174977014,0.9151950719,0.147809741,1.6326927733
10409905,0.0994978954,0,0.9688706366,0.1625434283,0.8374565717,1,0.0541497943,1.8374565717
10411679,0.1526538194,-0.466666667,1.2241478439,0.7150321025,0.2849678975,0.887926078,0.1155648422,1.1728939755
10412006,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10412649,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10413474,1.1006432049,0,3.2022997947,0.306175592,0.693824408,0,0,0.693824408
10413492,0.5116997291,1,0.8377823409,0.6685497124,0.3314502876,1,0.6332568513,1.3314502876
10413576,0.4136010825,0.3777777778,1.5494045175,0.1830047498,0.8169952502,0.7252977413,0.3946244873,1.5422929915
10414065,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10417282,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10423038,0.2662142024,0.1333333333,4.6915811088,0.2239857261,0.7760142739,0,0.1333333333,0.7760142739
10423846,0.127686643,1,3.3458726899,0.6799168323,0.3200831677,0,1,0.3200831677
10427351,,1,999,0.6767489372,0.3232510628,0,1,0.3232510628
10429094,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10429566,0.1284920358,1,0.525338809,0.6709769409,0.3290230591,1,0.3442491774,1.3290230591
10433284,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10434806,0.5192502865,0.7777777778,3.6248049281,0.5305949187,0.4694050813,0,0.7777777778,0.4694050813
10435862,0.11238418,0,1.0861601643,0.3199675482,0.6800324518,0.9569199179,0.0656968781,1.6369523696
10438662,0.1534592122,0,2.8287474333,0.3199675482,0.6800324518,0.0856262834,0.0171618782,0.7656587351
10439129,0.1067464305,0,0.4809856263,0.3193289799,0.6806710201,1,0.0635141734,1.6806710201
10445597,0.1099680017,0.2,0.5992607803,0.1973328324,0.8026671676,1,0.1500562278,1.8026671676
10446429,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10446926,0.1212435007,0,11.847227926,0.1625434283,0.8374565717,0,0,0.8374565717
10446989,0.2855436293,0.9787234043,1.1531827515,0.6390664089,0.3609335911,0.9234086242,0.480345188,1.2843422154
10447691,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10449807,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10450820,0.263458361,0,0.7622176591,0.2533972482,0.7466027518,1,0.1508404592,1.7466027518
10452541,0.3089000202,0.6222222222,2.3329774127,0.3104189172,0.6895810828,0.3335112936,0.5200843358,1.0230923764
10452737,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10454844,0.1848695309,0,0.2148665298,0.3621851782,0.6378148218,1,0.1128757222,1.6378148218
10458099,0.1236596791,1,0.73724846,0.6664458414,0.3335541586,1,0.3428535952,1.3335541586
10460113,0.2501063467,-0.2,25.655852156,0.4506622153,0.5493377847,0,0,0.5493377847
10469388,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10470258,0.3250078759,0.329779608,1.5806160164,0.1407500235,0.8592499765,0.7096919918,0.3276211725,1.5689419682
10472004,0.1107733945,1,0.2345790554,0.6852387669,0.3147612331,1,0.3236592446,1.3147612331
10473052,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10473676,0.1099680017,0,1.8188090349,0.1625434283,0.8374565717,0.5905954825,0.045479158,1.4280520543
10473730,0.1027194666,0,2.1411088296,0.1625434283,0.8374565717,0.4294455852,0.0348191225,1.266902157
10474780,0.1051356449,0,4.5075975359,0.1625434283,0.8374565717,0,0,0.8374565717
10475047,0.0986925026,0,0.8193839836,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10476556,0.3193701264,-0.466666667,1.360164271,0.8082682449,0.1917317551,0.8199178645,0.2588418628,1.0116496196
10476782,0.3763690872,0.5333333333,0.3144147844,0.2940434796,0.7059565204,1,0.4413238101,1.7059565204
10477767,0.1671508896,0,0.6859958932,0.3444994643,0.6555005357,1,0.1009669801,1.6555005357
10478114,0.1290864854,0,1.1531827515,0.3199675482,0.6800324518,0.9234086242,0.074339853,1.603441076
10478526,0.1172165368,0,0.3121149897,0.1625434283,0.8374565717,1,0.0637928202,1.8374565717
10482237,0.3991040124,1,5.0513347023,0.657831226,0.342168774,0,1,0.342168774
10482409,0.4095741186,1,2.0395893224,0.6482587633,0.3517412367,0.4802053388,0.6592020825,0.8319465755
10482554,0.407963333,1,2.7899794661,0.659961958,0.340038042,0.1050102669,0.8603074606,0.4450483089
10487548,0.2066151362,1,1.0723613963,0.7056617713,0.2943382287,0.9638193018,0.3922226533,1.2581575305
10488146,0.2509117395,1,2.3845585216,0.6653213596,0.3346786404,0.3077207392,0.6411733875,0.6423993796
10488505,0.5343514013,0,2.8356468172,0.3199675482,0.6800324518,0.0821765914,0.0576104117,0.7622090432
10489240,0.279100487,0.8666666667,3.1927720739,0.5646327101,0.4353672899,0,0.8666666667,0.4353672899
10489896,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10489923,0.1019140738,0,2.8740862423,0.1625434283,0.8374565717,0.0629568789,0.0071258287,0.9004134506
10490073,0.1059410377,0.2001830245,3.613963039,0.1483368927,0.8516631073,0,0.2001830245,0.8516631073
10491207,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10491594,0.1067464305,0.8666666667,1.7977823409,0.5655747425,0.4344252575,0.6011088296,0.4255466983,1.0355340871
10498577,0.1204381079,0,0.2286652977,0.3199675482,0.6800324518,1,0.0716879652,1.6800324518
10499025,0.1035248594,0,1.763613963,0.1625434283,0.8374565717,0.6181930185,0.0439654885,1.4556495902
10500033,,0.0187600092,999,0.1730021161,0.8269978839,0,0.0187600092,0.8269978839
10500222,0.1723962766,0,1.8556057495,0.1625434283,0.8374565717,0.5721971253,0.0699779344,1.409653697
10500406,0.1051356449,0,4.1166324435,0.1625434283,0.8374565717,0,0,0.8374565717
10509662,0.1212435007,-0.2,0.118275154,0.5020861031,0.4979138969,1,0.0809415688,1.4979138969
10512932,0.1413783204,0,2.4394250513,0.1625434283,0.8374565717,0.2802874743,0.0354522777,1.1177440461
10513228,0.1581561314,0,2.0934702259,0.1625434283,0.8374565717,0.4532648871,0.0555399622,1.2907214588
10513499,0.0986925026,0,0.9343737166,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10514166,0.1003032882,0,1.8950308008,0.1625434283,0.8374565717,0.5524845996,0.0398693291,1.3899411713
10514203,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10514879,0.0986925026,0,0.9310882957,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10516610,,0,999,0.3199675482,0.6800324518,0,0,0.6800324518
10519216,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10520825,0.1051356449,0,0.1379876797,0.1625434283,0.8374565717,1,0.0572180298,1.8374565717
10522830,0.3016514851,-0.2,1.1682956879,0.5070013444,0.4929986556,0.9158521561,0.1960946899,1.4088508117
10524082,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10524365,0.381385371,-0.040036605,4.8709650924,0.3327756074,0.6672243926,0,0,0.6672243926
10525616,0.1854639806,0,16.558521561,0.1625434283,0.8374565717,0,0,0.8374565717
10525911,0.1260758574,0,1.7268172485,0.3427452087,0.6572547913,0.6365913758,0.0620311793,1.2938461671
10526335,0.1180219295,0,5.6975770021,0.1625434283,0.8374565717,0,0,0.8374565717
10526745,0.0986925026,0,0.9711704312,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10526930,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10527142,0.4127956897,-0.422222222,2.1894045175,0.7578152661,0.2421847339,0.4052977413,0.258393342,0.6474824752
10527274,0.3258132687,0.9777777778,2.2393429158,0.6336140633,0.3663859367,0.3803285421,0.6457088033,0.7467144788
10527546,0.5482619934,1,1.2878850103,0.7134820448,0.2865179552,0.8560574949,0.6615420835,1.1425754501
10534018,0.1986394458,0,4.6873100616,0.1625434283,0.8374565717,0,0,0.8374565717
10537651,0.1343718756,-0.133333333,0.4310472279,0.3711114225,0.6288885775,1,0.0824929817,1.6288885775
10537769,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10538353,0.3443373028,0.42594372,0,0.1719982846,0.8280017154,1,0.3813013017,1.8280017154
10539341,0.481942931,0.8666666667,0.8781930185,0.5698598863,0.4301401137,1,0.5976554474,1.4301401137
10539491,0.2605764529,0.2,3.067926078,0.1958923197,0.8041076803,0,0.2,0.8041076803
10539779,0.2418414757,0.6527568062,6.2738398357,0.310663087,0.689336913,0,0.6527568062,0.689336913
10540337,0.138962142,0,11.292648871,0.1625434283,0.8374565717,0,0,0.8374565717
10540876,0.9603187158,-0.284740334,1.8976591376,0.6006510171,0.3993489829,0.5511704312,0.5568526774,0.9505194141
10540910,0.817439364,0,3.1579466119,0.1625434283,0.8374565717,0,0,0.8374565717
10541080,0.1043302522,0,3.0455852156,0.1625434283,0.8374565717,0,0,0.8374565717
10542066,0.2517171323,0,2.9647638604,0.3199675482,0.6800324518,0.0176180698,0.0063567214,0.6976505216
10542347,0.1856749237,0,4.9149897331,0.1625434283,0.8374565717,0,0,0.8374565717
10542658,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10542679,0.1494322483,-0.2,0.5979466119,0.5371682232,0.4628317768,1,0.1021527223,1.4628317768
10544239,0.1156057512,0,9.0602053388,0.1625434283,0.8374565717,0,0,0.8374565717
10544439,0.0986925026,0,0.9402874743,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10545027,0.1260758574,1,1.6321971253,0.6667979841,0.3332020159,0.6839014374,0.4123724825,1.0171034532
10545815,0.3741368359,-0.444444444,2.5994250513,0.7797617043,0.2202382957,0.2002874743,0.1781934123,0.42052577
10546254,0.3772400211,0,0.9067761807,0.3199675482,0.6800324518,1,0.2245432942,1.6800324518
10546363,0.1019140738,0,2.7932648871,0.1625434283,0.8374565717,0.1033675565,0.0111972137,0.9408241282
10546568,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10546729,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10548768,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10548910,0.1003032882,0,1.6098562628,0.1625434283,0.8374565717,0.6950718686,0.0454921371,1.5325284403
10549650,,0,999,0.3199675482,0.6800324518,0,0,0.6800324518
10551015,0.0986925026,0,0.9632854209,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10551695,0.1035248594,0,2.3760164271,0.1625434283,0.8374565717,0.3119917864,0.0280994841,1.1494483582
10553095,0.1711778535,0,1.269486653,0.3199675482,0.6800324518,0.8652566735,0.0958479405,1.5452891253
10553703,0.489048057,1,0.7510472279,0.6852387669,0.3147612331,1,0.6113728256,1.3147612331
10560986,0.0986925026,0,0.9783983573,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10561771,0.1035248594,0,3.6849281314,0.1625434283,0.8374565717,0,0,0.8374565717
10562085,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10562990,0.1003032882,0,1.8424640657,0.1625434283,0.8374565717,0.5787679671,0.0409909083,1.4162245389
10563076,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10564375,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10564483,0.0986925026,0,0.8390965092,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10564616,0.5268008439,1,0.2871457906,0.6595654083,0.3404345917,1,0.6469807934,1.3404345917
10566341,0.1284920358,0,14.530102669,0.1625434283,0.8374565717,0,0,0.8374565717
10567332,0.0986925026,0,0.9770841889,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10568208,0.1550699978,0,25.665708419,0.1625434283,0.8374565717,0,0,0.8374565717
10568646,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10572595,0.4701716635,1,1.0119096509,0.7049270585,0.2950729415,0.9940451745,0.5914468235,1.289118116
10573225,0.3604451586,-0.4,1.8263655031,0.7245785248,0.2754214752,0.5868172485,0.2453095997,0.8622387237
10574818,0.256549489,1,8.5867761807,0.6871227014,0.3128772986,0,1,0.3128772986
10575777,0.0986925026,0,0.9304312115,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
10575811,0.1059410377,0,1.478110883,0.1625434283,0.8374565717,0.7609445585,0.0504349344,1.5984011303
10576172,0.2952083428,-0.333333333,2.5054620123,0.5567732807,0.4432267193,0.2472689938,0.1057151674,0.6904957132
10576404,1.1814939555,0,1.4212731006,0.1625434283,0.8374565717,0.7893634497,0.5732829276,1.6268200214
10576498,0.1719832463,-1,0.3360985626,1.2630256926,0,1,0.1719832463,1
10586622,0.1292974286,0,0.7622176591,0.1975001168,0.8024998832,1,0.0717322812,1.8024998832
10587891,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10589384,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
10592839,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
